# -*-sh-*-
# Atlas inclusive jet cross sections 2010
#
# From "Measurement of inclusive jet and dijet production 
# in pp collisions at sqrt(s)= 7 TeV using the ATLAS detector"
# by the ATLAS Collaboration.
#
# Published: arXiv:1112.6297v2
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "ATLAS inclusive jets @ 7TeV, 2010, R04, 37 pb-1 "
Reference           "Phys.Rev. D86 (2012) 014022 [arXiv:1112.6297]"


##########################################################
#  Theory function settings
#
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
# ----TheoryFunction: fastNLO ---
Filename			theoryfiles/fnl1016_I1082936.tab
Units				1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm			0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm		        0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table 
#  
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data		 (the data table, bin boundaries, and errors)
#   + Errors		 (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory) 
#   + TheoryErrors	 (additional errors on the theory [as sepcified in 'Data'])
# 
##########################################################


Data {{
     "ymin"      "ymax"  "pt1"   "pt2"  "YBinSize"      "NPCorr"          "stat"         "Sigma"  "JES1_RelSys_1"  "JES1_RelSys_2"  "JES1_RelSys_3"  "JES1_RelSys_4"  "JES1_RelSys_5"  "JES1_RelSys_6"  "JES2_RelSys_7"  "JES2_RelSys_8"  "JES2_RelSys_9"  "JES2_RelSys_10"  "JES2_RelSys_11"  "JES2_RelSys_12"  "JES3_RelSys_13"  "JES3_RelSys_14"  "JES3_RelSys_15"  "JES3_RelSys_16"  "JES3_RelSys_17"  "JES3_RelSys_18"  "JES4_RelSys_19"  "JES4_RelSys_20"  "JES4_RelSys_21"  "JES4_RelSys_22"  "JES4_RelSys_23"  "JES4_RelSys_24"  "JES5_RelSys_25"  "JES5_RelSys_26"  "JES5_RelSys_27"  "JES5_RelSys_28"  "JES5_RelSys_29"  "JES5_RelSys_30"  "JES6_RelSys_31"  "JES7_RelSys_32"  "JES7_RelSys_33"  "JES7_RelSys_34"  "JES7_RelSys_35"  "JES7_RelSys_36"  "JES7_RelSys_37"  "JES8_RelSys_38"  "JES8_RelSys_39"  "JES8_RelSys_40"  "JES8_RelSys_41"  "JES8_RelSys_42"  "JES8_RelSys_43"  "JES9_RelSys_44"  "JES9_RelSys_45"  "JES9_RelSys_46"  "JES9_RelSys_47"  "JES9_RelSys_48"  "JES9_RelSys_49"  "JES10_RelSys_50"  "JES10_RelSys_51"  "JES10_RelSys_52"  "JES10_RelSys_53"  "JES10_RelSys_54"  "JES10_RelSys_55"  "JES11_RelSys_56"  "JES11_RelSys_57"  "JES11_RelSys_58"  "JES11_RelSys_59"  "JES11_RelSys_60"  "JES11_RelSys_61"  "JES12_RelSys_62"  "JES12_RelSys_63"  "JES12_RelSys_64"  "JES12_RelSys_65"  "JES12_RelSys_66"  "JES12_RelSys_67"  "JES13_RelSys_68"  "JES13_RelSys_69"  "JES13_RelSys_70"  "JES13_RelSys_71"  "JES13_RelSys_72"  "JES13_RelSys_73"  "JESPileUp_RelSys_uncorr"  "CleaningEffRelSys_uncorr"  "UnfClosureRelSys_74"  "MatchingRelSys_75"  "JERRelSys_76"  "JERRelSys_77"  "JERRelSys_78"  "JERRelSys_79"  "JERRelSys_80"  "JERRelSys_81"  "YResoRelSys_82"  "RecoEffRelSys_83"  "RecoEffRelSys_84"  "RecoEffRelSys_85"  "RecoEffRelSys_86"  "TriggerEffRelSys_uncorr"  "atlas_lumi2010"  
       0.8         1.2    800     1000        0.8       1.002569       22.336125        0.002705         0.000000         0.000057         0.000000         0.000000         0.000000         0.000000         0.000000         6.005492         0.000000          0.000000          0.000000          0.000000          0.000000          3.830855          0.000000          0.000000          0.000000          0.000000          0.000000          1.074942          0.000000          0.000000          0.000000          0.000000          0.000000          3.412624          0.000000          0.000000          0.000000          0.000000          6.475936          0.000000          0.953410          0.000000          0.000000          0.000000          0.000000          0.000000          0.481545          0.000000          0.000000          0.000000          0.000000          0.000000         10.704394          0.000000          0.000000          0.000000          0.000000           0.000000           8.187417           0.000000           0.000000           0.000000           0.000000           0.000000           3.687834           0.000000           0.000000           0.000000           0.000000           0.000000           0.000187           0.000000           0.000000           0.000000           0.000000           0.000000          18.233692           0.000000           0.000000           0.000000           0.000000                   0.279931                    1.254274               0.510544             0.000223        0.000000        0.782707        0.000000        0.000000        0.000000        0.000000          0.049865            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       0.8         1.2   1000     1200        0.8       1.003502       61.671979        0.000466         0.000000         0.004224         0.000000         0.000000         0.000000         0.000000         0.000000         7.775757         0.000000          0.000000          0.000000          0.000000          0.000000          4.914985          0.000000          0.000000          0.000000          0.000000          0.000000          0.592402          0.000000          0.000000          0.000000          0.000000          0.000000          4.911335          0.000000          0.000000          0.000000          0.000000          8.007732          0.000000          1.118726          0.000000          0.000000          0.000000          0.000000          0.000000          0.672682          0.000000          0.000000          0.000000          0.000000          0.000000         12.574634          0.000000          0.000000          0.000000          0.000000           0.000000          10.526084           0.000000           0.000000           0.000000           0.000000           0.000000           8.504465           0.000000           0.000000           0.000000           0.000000           0.000000           0.001155           0.000000           0.000000           0.000000           0.000000           0.000000          24.202892           0.000000           0.000000           0.000000           0.000000                   0.332745                    1.979445               0.580848             0.002087        0.000000        6.611533        0.000000        0.000000        0.000000        0.000000          0.046933            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       0.8         1.2   1200     1500        0.8       1.004433      103.805366        0.000102         0.000000         0.126331         0.000000         0.000000         0.000000         0.000000         0.000000        10.546773         0.000000          0.000000          0.000000          0.000000          0.000000          8.704975          0.000000          0.000000          0.000000          0.000000          0.000000          1.757861          0.000000          0.000000          0.000000          0.000000          0.000000          5.886278          0.000000          0.000000          0.000000          0.000000         11.419887          0.000000          1.869965          0.000000          0.000000          0.000000          0.000000          0.000000          1.036139          0.000000          0.000000          0.000000          0.000000          0.000000         15.521217          0.000000          0.000000          0.000000          0.000000           0.000000          14.060421           0.000000           0.000000           0.000000           0.000000           0.000000          17.344764           0.000000           0.000000           0.000000           0.000000           0.000000           0.038996           0.000000           0.000000           0.000000           0.000000           0.000000          32.766186           0.000000           0.000000           0.000000           0.000000                   0.266258                    2.885908               0.957923             0.026197        0.000000        9.548258        0.000000        0.000000        0.000000        0.000000          0.099557            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
                                                        
       1.2         2.1     20       30        1.8       0.970470        0.548636  3696637.959970         0.000000         0.000000         9.535854         0.000000         0.000000         0.000000         0.000000         0.000000         7.617789          0.000000          0.000000          0.000000          0.000000          0.000000          9.285434          0.000000          0.000000          0.000000          0.000000          0.000000          9.493335          0.000000          0.000000          0.000000          0.000000          0.000000          3.740539          0.000000          0.000000          0.000000         14.290651          0.000000          0.000000          1.828611          0.000000          0.000000          0.000000          0.000000          0.000000          3.828610          0.000000          0.000000          0.000000          0.000000          0.000000          4.100768          0.000000          0.000000          0.000000           0.000000           0.000000           0.005500           0.000000           0.000000           0.000000           0.000000           0.000000           0.032344           0.000000           0.000000           0.000000           0.000000           0.000000           2.601588           0.000000           0.000000           0.000000           0.000000           0.000000           0.014844           0.000000           0.000000           0.000000                   1.304020                    0.414379               0.127999             0.898507        0.000000        0.000000       10.071674        0.000000        0.000000        0.000000          0.623041            2.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1     30       45        1.8       0.974895        1.167149   562265.617961         0.000000         0.000000         4.735864         0.000000         0.000000         0.000000         0.000000         0.000000        10.746316          0.000000          0.000000          0.000000          0.000000          0.000000          6.768417          0.000000          0.000000          0.000000          0.000000          0.000000          2.371501          0.000000          0.000000          0.000000          0.000000          0.000000          2.317355          0.000000          0.000000          0.000000         16.110672          0.000000          0.000000          2.334562          0.000000          0.000000          0.000000          0.000000          0.000000          3.138374          0.000000          0.000000          0.000000          0.000000          0.000000          4.385611          0.000000          0.000000          0.000000           0.000000           0.000000           0.052168           0.000000           0.000000           0.000000           0.000000           0.000000           0.070329           0.000000           0.000000           0.000000           0.000000           0.000000           3.092202           0.000000           0.000000           0.000000           0.000000           0.000000           0.179752           0.000000           0.000000           0.000000                   0.983626                    0.293476               0.023602             0.878408        0.000000        0.000000        4.695606        0.000000        0.000000        0.000000          0.099454            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1     45       60        1.8       0.978413        2.011534   109011.156479         0.000000         0.000000         2.045741         0.000000         0.000000         0.000000         0.000000         0.000000         8.078275          0.000000          0.000000          0.000000          0.000000          0.000000          6.300941          0.000000          0.000000          0.000000          0.000000          0.000000          0.191079          0.000000          0.000000          0.000000          0.000000          0.000000          1.723784          0.000000          0.000000          0.000000         11.637765          0.000000          0.000000          3.099478          0.000000          0.000000          0.000000          0.000000          0.000000          1.952973          0.000000          0.000000          0.000000          0.000000          0.000000          4.419661          0.000000          0.000000          0.000000           0.000000           0.000000           0.198946           0.000000           0.000000           0.000000           0.000000           0.000000           0.347101           0.000000           0.000000           0.000000           0.000000           0.000000           2.760376           0.000000           0.000000           0.000000           0.000000           0.000000           0.260810           0.000000           0.000000           0.000000                   0.599060                    0.200069               0.077372             0.563068        0.000000        0.000000        1.787589        0.000000        0.000000        0.000000          0.095902            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1     60       80        1.8       0.981324        0.725593    26745.306781         0.000000         0.000000         0.530419         0.000000         0.000000         0.000000         0.000000         0.000000         6.674935          0.000000          0.000000          0.000000          0.000000          0.000000          5.404407          0.000000          0.000000          0.000000          0.000000          0.000000          0.402220          0.000000          0.000000          0.000000          0.000000          0.000000          2.563544          0.000000          0.000000          0.000000          7.973891          0.000000          0.000000          3.105934          0.000000          0.000000          0.000000          0.000000          0.000000          1.704404          0.000000          0.000000          0.000000          0.000000          0.000000          4.938839          0.000000          0.000000          0.000000           0.000000           0.000000           0.321860           0.000000           0.000000           0.000000           0.000000           0.000000           0.073317           0.000000           0.000000           0.000000           0.000000           0.000000           0.890884           0.000000           0.000000           0.000000           0.000000           0.000000           1.763434           0.000000           0.000000           0.000000                   0.532263                    0.136661               0.113273             0.362920        0.000000        0.000000        0.558534        0.000000        0.000000        0.000000          0.076402            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1     80      110        1.8       0.984326        1.109050     5835.311736         0.000000         0.000000         0.420310         0.000000         0.000000         0.000000         0.000000         0.000000         6.463592          0.000000          0.000000          0.000000          0.000000          0.000000          4.258314          0.000000          0.000000          0.000000          0.000000          0.000000          0.956816          0.000000          0.000000          0.000000          0.000000          0.000000          1.013426          0.000000          0.000000          0.000000          5.766786          0.000000          0.000000          3.153680          0.000000          0.000000          0.000000          0.000000          0.000000          1.353309          0.000000          0.000000          0.000000          0.000000          0.000000          5.287900          0.000000          0.000000          0.000000           0.000000           0.000000           1.312461           0.000000           0.000000           0.000000           0.000000           0.000000           0.323135           0.000000           0.000000           0.000000           0.000000           0.000000           0.292875           0.000000           0.000000           0.000000           0.000000           0.000000           4.173320           0.000000           0.000000           0.000000                   0.498744                    0.092819               0.127299             0.245009        0.000000        0.000000        2.264921        0.000000        0.000000        0.000000          0.091828            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    110      160        1.8       0.987680        0.711040      958.449644         0.000000         0.000000         0.049083         0.000000         0.000000         0.000000         0.000000         0.000000         5.662796          0.000000          0.000000          0.000000          0.000000          0.000000          3.687797          0.000000          0.000000          0.000000          0.000000          0.000000          1.073811          0.000000          0.000000          0.000000          0.000000          0.000000          0.807893          0.000000          0.000000          0.000000          4.458433          0.000000          0.000000          2.412096          0.000000          0.000000          0.000000          0.000000          0.000000          0.712875          0.000000          0.000000          0.000000          0.000000          0.000000          5.149964          0.000000          0.000000          0.000000           0.000000           0.000000           1.543967           0.000000           0.000000           0.000000           0.000000           0.000000           0.053212           0.000000           0.000000           0.000000           0.000000           0.000000           0.121049           0.000000           0.000000           0.000000           0.000000           0.000000           5.154488           0.000000           0.000000           0.000000                   0.582353                    0.070106               0.220461             0.046719        0.000000        0.000000        1.143526        0.000000        0.000000        0.000000          0.070564            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    160      210        1.8       0.990603        0.814282      150.688794         0.000000         0.000000         0.011827         0.000000         0.000000         0.000000         0.000000         0.000000         5.026835          0.000000          0.000000          0.000000          0.000000          0.000000          4.161885          0.000000          0.000000          0.000000          0.000000          0.000000          1.089426          0.000000          0.000000          0.000000          0.000000          0.000000          1.654501          0.000000          0.000000          0.000000          5.438517          0.000000          0.000000          2.361331          0.000000          0.000000          0.000000          0.000000          0.000000          0.953734          0.000000          0.000000          0.000000          0.000000          0.000000          6.260434          0.000000          0.000000          0.000000           0.000000           0.000000           2.595294           0.000000           0.000000           0.000000           0.000000           0.000000           0.373335           0.000000           0.000000           0.000000           0.000000           0.000000           0.019015           0.000000           0.000000           0.000000           0.000000           0.000000           7.361788           0.000000           0.000000           0.000000                   0.511541                    0.064641               0.409455             0.014054        0.000000        0.000000        1.193598        0.000000        0.000000        0.000000          0.092460            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    210      260        1.8       0.992775        0.663592       33.837037         0.000000         0.000000         0.002065         0.000000         0.000000         0.000000         0.000000         0.000000         4.536038          0.000000          0.000000          0.000000          0.000000          0.000000          3.744495          0.000000          0.000000          0.000000          0.000000          0.000000          1.314661          0.000000          0.000000          0.000000          0.000000          0.000000          2.181471          0.000000          0.000000          0.000000          5.827426          0.000000          0.000000          2.036423          0.000000          0.000000          0.000000          0.000000          0.000000          0.759349          0.000000          0.000000          0.000000          0.000000          0.000000          6.418488          0.000000          0.000000          0.000000           0.000000           0.000000           3.363597           0.000000           0.000000           0.000000           0.000000           0.000000           0.444184           0.000000           0.000000           0.000000           0.000000           0.000000           0.002349           0.000000           0.000000           0.000000           0.000000           0.000000           8.178516           0.000000           0.000000           0.000000                   0.645616                    0.063882               0.625350             0.003702        0.000000        0.000000        1.254683        0.000000        0.000000        0.000000          0.074856            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    260      310        1.8       0.994497        1.283279        9.584826         0.000000         0.000000         0.000289         0.000000         0.000000         0.000000         0.000000         0.000000         4.061416          0.000000          0.000000          0.000000          0.000000          0.000000          3.070150          0.000000          0.000000          0.000000          0.000000          0.000000          1.745954          0.000000          0.000000          0.000000          0.000000          0.000000          3.062107          0.000000          0.000000          0.000000          6.320757          0.000000          0.000000          2.055795          0.000000          0.000000          0.000000          0.000000          0.000000          0.632477          0.000000          0.000000          0.000000          0.000000          0.000000          7.386416          0.000000          0.000000          0.000000           0.000000           0.000000           4.108607           0.000000           0.000000           0.000000           0.000000           0.000000           0.243191           0.000000           0.000000           0.000000           0.000000           0.000000           0.000481           0.000000           0.000000           0.000000           0.000000           0.000000           9.534920           0.000000           0.000000           0.000000                   0.468541                    0.063805               0.197241             0.002676        0.000000        0.000000        0.863925        0.000000        0.000000        0.000000          0.115643            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    310      400        1.8       0.996428        1.057589        2.354200         0.000000         0.000000         0.000051         0.000000         0.000000         0.000000         0.000000         0.000000         4.039597          0.000000          0.000000          0.000000          0.000000          0.000000          2.830619          0.000000          0.000000          0.000000          0.000000          0.000000          1.448652          0.000000          0.000000          0.000000          0.000000          0.000000          3.575172          0.000000          0.000000          0.000000          6.746318          0.000000          0.000000          1.903810          0.000000          0.000000          0.000000          0.000000          0.000000          0.434131          0.000000          0.000000          0.000000          0.000000          0.000000          8.040055          0.000000          0.000000          0.000000           0.000000           0.000000           4.951296           0.000000           0.000000           0.000000           0.000000           0.000000           0.524323           0.000000           0.000000           0.000000           0.000000           0.000000           0.000078           0.000000           0.000000           0.000000           0.000000           0.000000          10.389168           0.000000           0.000000           0.000000                   0.414256                    0.063834               0.026292             0.002139        0.000000        0.000000        1.461505        0.000000        0.000000        0.000000          0.043438            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    400      500        1.8       0.998481        1.980899        0.391407         0.000000         0.000000         0.000024         0.000000         0.000000         0.000000         0.000000         0.000000         4.652848          0.000000          0.000000          0.000000          0.000000          0.000000          3.567404          0.000000          0.000000          0.000000          0.000000          0.000000          1.690146          0.000000          0.000000          0.000000          0.000000          0.000000          3.573623          0.000000          0.000000          0.000000          7.354478          0.000000          0.000000          1.756778          0.000000          0.000000          0.000000          0.000000          0.000000          0.439765          0.000000          0.000000          0.000000          0.000000          0.000000          7.856685          0.000000          0.000000          0.000000           0.000000           0.000000           5.607094           0.000000           0.000000           0.000000           0.000000           0.000000           0.340460           0.000000           0.000000           0.000000           0.000000           0.000000           0.000043           0.000000           0.000000           0.000000           0.000000           0.000000          11.825889           0.000000           0.000000           0.000000                   0.464875                    0.068529               0.360553             0.000204        0.000000        0.000000        1.047567        0.000000        0.000000        0.000000          0.105320            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    500      600        1.8       1.000192        4.721316        0.072496         0.000000         0.000000         0.000005         0.000000         0.000000         0.000000         0.000000         0.000000         4.134284          0.000000          0.000000          0.000000          0.000000          0.000000          3.035662          0.000000          0.000000          0.000000          0.000000          0.000000          2.159205          0.000000          0.000000          0.000000          0.000000          0.000000          2.678274          0.000000          0.000000          0.000000          8.420975          0.000000          0.000000          1.479503          0.000000          0.000000          0.000000          0.000000          0.000000          0.377829          0.000000          0.000000          0.000000          0.000000          0.000000          9.019115          0.000000          0.000000          0.000000           0.000000           0.000000           6.785437           0.000000           0.000000           0.000000           0.000000           0.000000           0.703913           0.000000           0.000000           0.000000           0.000000           0.000000           0.000010           0.000000           0.000000           0.000000           0.000000           0.000000          14.497878           0.000000           0.000000           0.000000                   0.458895                    0.846712               0.542496             0.000060        0.000000        0.000000        1.220206        0.000000        0.000000        0.000000          0.081811            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    600      800        1.8       1.002219        8.768333        0.009515         0.000000         0.000000         0.000005         0.000000         0.000000         0.000000         0.000000         0.000000         5.178563          0.000000          0.000000          0.000000          0.000000          0.000000          1.970673          0.000000          0.000000          0.000000          0.000000          0.000000          1.657877          0.000000          0.000000          0.000000          0.000000          0.000000          3.301352          0.000000          0.000000          0.000000         10.953960          0.000000          0.000000          1.627083          0.000000          0.000000          0.000000          0.000000          0.000000          0.667202          0.000000          0.000000          0.000000          0.000000          0.000000         11.493526          0.000000          0.000000          0.000000           0.000000           0.000000           9.838588           0.000000           0.000000           0.000000           0.000000           0.000000           2.230552           0.000000           0.000000           0.000000           0.000000           0.000000           0.000002           0.000000           0.000000           0.000000           0.000000           0.000000          20.286371           0.000000           0.000000           0.000000                   0.416238                    1.019209               0.640405             0.000436        0.000000        0.000000        2.138015        0.000000        0.000000        0.000000          0.204668            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1    800     1000        1.8       1.004298       39.166539        0.000486         0.000000         0.000000         0.001524         0.000000         0.000000         0.000000         0.000000         0.000000         8.240852          0.000000          0.000000          0.000000          0.000000          0.000000          5.356922          0.000000          0.000000          0.000000          0.000000          0.000000          0.848444          0.000000          0.000000          0.000000          0.000000          0.000000          4.629109          0.000000          0.000000          0.000000         12.374717          0.000000          0.000000          1.243200          0.000000          0.000000          0.000000          0.000000          0.000000          0.695334          0.000000          0.000000          0.000000          0.000000          0.000000         13.997274          0.000000          0.000000          0.000000           0.000000           0.000000          11.099513           0.000000           0.000000           0.000000           0.000000           0.000000           5.516504           0.000000           0.000000           0.000000           0.000000           0.000000           0.000457           0.000000           0.000000           0.000000           0.000000           0.000000          25.185963           0.000000           0.000000           0.000000                   0.441716                    1.250019               1.109364             0.001923        0.000000        0.000000        3.944445        0.000000        0.000000        0.000000          0.255236            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
       1.2         2.1   1000     1200        1.8       1.005936      102.762457        0.000069         0.000000         0.000000         0.135788         0.000000         0.000000         0.000000         0.000000         0.000000         8.759944          0.000000          0.000000          0.000000          0.000000          0.000000          6.833558          0.000000          0.000000          0.000000          0.000000          0.000000          8.128836          0.000000          0.000000          0.000000          0.000000          0.000000          6.481473          0.000000          0.000000          0.000000         14.606364          0.000000          0.000000          0.937771          0.000000          0.000000          0.000000          0.000000          0.000000          0.574222          0.000000          0.000000          0.000000          0.000000          0.000000         15.929863          0.000000          0.000000          0.000000           0.000000           0.000000          13.779123           0.000000           0.000000           0.000000           0.000000           0.000000          11.779919           0.000000           0.000000           0.000000           0.000000           0.000000           0.041134           0.000000           0.000000           0.000000           0.000000           0.000000          33.978296           0.000000           0.000000           0.000000                   0.281148                    1.481765               2.316541             0.033130        0.000000        0.000000        9.208043        0.000000        0.000000        0.000000          0.549158            1.000000            0.000000            0.000000            0.000000                   1.000000          3.400000  
                                                        
       2.1         2.8     20       30        1.4       0.956897        0.692290  2759835.700327         0.000000         0.000000         0.000000        10.365051         0.000000         0.000000         0.000000         0.000000         0.000000          7.429676          0.000000          0.000000          0.000000          0.000000          0.000000         10.092701          0.000000          0.000000          0.000000          0.000000          0.000000          6.520912          0.000000          0.000000          0.000000          0.000000          0.000000          4.029448          0.000000          0.000000         25.668558          0.000000          0.000000          0.000000          1.955398          0.000000          0.000000          0.000000          0.000000          0.000000          4.154096          0.000000          0.000000          0.000000          0.000000          0.000000          4.434012          0.000000          0.000000           0.000000           0.000000           0.000000           0.001491           0.000000           0.000000           0.000000           0.000000           0.000000           0.015418           0.000000           0.000000           0.000000           0.000000           0.000000           2.734570           0.000000           0.000000           0.000000           0.000000           0.000000           0.004067           0.000000           0.000000                   1.549002                    0.027692               0.098731             1.187242        0.000000        0.000000        0.000000       15.314811        0.000000        0.000000          0.132620            0.000000            2.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8     30       45        1.4       0.963596        1.366274   406785.759960         0.000000         0.000000         0.000000         4.787290         0.000000         0.000000         0.000000         0.000000         0.000000         10.954936          0.000000          0.000000          0.000000          0.000000          0.000000          6.707123          0.000000          0.000000          0.000000          0.000000          0.000000          4.735883          0.000000          0.000000          0.000000          0.000000          0.000000          2.332389          0.000000          0.000000         28.264268          0.000000          0.000000          0.000000          2.401929          0.000000          0.000000          0.000000          0.000000          0.000000          3.266814          0.000000          0.000000          0.000000          0.000000          0.000000          4.515737          0.000000          0.000000           0.000000           0.000000           0.000000           0.047932           0.000000           0.000000           0.000000           0.000000           0.000000           0.060876           0.000000           0.000000           0.000000           0.000000           0.000000           3.211388           0.000000           0.000000           0.000000           0.000000           0.000000           0.166950           0.000000           0.000000                   1.059926                    0.028852               0.088402             0.737527        0.000000        0.000000        0.000000        5.120508        0.000000        0.000000          0.083325            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8     45       60        1.4       0.968782        2.844067    79957.122685         0.000000         0.000000         0.000000         2.533516         0.000000         0.000000         0.000000         0.000000         0.000000          8.090467          0.000000          0.000000          0.000000          0.000000          0.000000          6.726690          0.000000          0.000000          0.000000          0.000000          0.000000          2.508814          0.000000          0.000000          0.000000          0.000000          0.000000          2.061558          0.000000          0.000000         16.136601          0.000000          0.000000          0.000000          3.469770          0.000000          0.000000          0.000000          0.000000          0.000000          2.242350          0.000000          0.000000          0.000000          0.000000          0.000000          4.705583          0.000000          0.000000           0.000000           0.000000           0.000000           0.228982           0.000000           0.000000           0.000000           0.000000           0.000000           0.322041           0.000000           0.000000           0.000000           0.000000           0.000000           3.126960           0.000000           0.000000           0.000000           0.000000           0.000000           0.284110           0.000000           0.000000                   0.674008                    0.030243               0.218192             0.113653        0.000000        0.000000        0.000000        1.599397        0.000000        0.000000          0.066246            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8     60       80        1.4       0.972987        1.046814    17102.333554         0.000000         0.000000         0.000000         0.463749         0.000000         0.000000         0.000000         0.000000         0.000000          7.007371          0.000000          0.000000          0.000000          0.000000          0.000000          5.604120          0.000000          0.000000          0.000000          0.000000          0.000000          1.471535          0.000000          0.000000          0.000000          0.000000          0.000000          2.828977          0.000000          0.000000         10.061408          0.000000          0.000000          0.000000          3.504683          0.000000          0.000000          0.000000          0.000000          0.000000          1.882113          0.000000          0.000000          0.000000          0.000000          0.000000          5.176201          0.000000          0.000000           0.000000           0.000000           0.000000           0.348742           0.000000           0.000000           0.000000           0.000000           0.000000           0.093419           0.000000           0.000000           0.000000           0.000000           0.000000           1.037087           0.000000           0.000000           0.000000           0.000000           0.000000           1.927252           0.000000           0.000000                   0.595559                    0.031867               0.154658             0.313984        0.000000        0.000000        0.000000        0.757468        0.000000        0.000000          0.011442            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8     80      110        1.4       0.977246        0.597494     3436.453186         0.000000         0.000000         0.000000         0.345388         0.000000         0.000000         0.000000         0.000000         0.000000          6.265460          0.000000          0.000000          0.000000          0.000000          0.000000          4.535544          0.000000          0.000000          0.000000          0.000000          0.000000          0.692659          0.000000          0.000000          0.000000          0.000000          0.000000          1.175771          0.000000          0.000000          6.848903          0.000000          0.000000          0.000000          3.449986          0.000000          0.000000          0.000000          0.000000          0.000000          1.530726          0.000000          0.000000          0.000000          0.000000          0.000000          5.381642          0.000000          0.000000           0.000000           0.000000           0.000000           1.509926           0.000000           0.000000           0.000000           0.000000           0.000000           0.392181           0.000000           0.000000           0.000000           0.000000           0.000000           0.286677           0.000000           0.000000           0.000000           0.000000           0.000000           4.404604           0.000000           0.000000                   0.880815                    0.034187               0.306323             0.147120        0.000000        0.000000        0.000000        1.068774        0.000000        0.000000          0.028022            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
       2.1         2.8    110      160        1.4       0.981915        0.607528      497.594462         0.000000         0.000000         0.000000         0.033863         0.000000         0.000000         0.000000         0.000000         0.000000          6.432243          0.000000          0.000000          0.000000          0.000000          0.000000          4.241682          0.000000          0.000000          0.000000          0.000000          0.000000          1.272709          0.000000          0.000000          0.000000          0.000000          0.000000          1.102593          0.000000          0.000000          6.228277          0.000000          0.000000          0.000000          2.891105          0.000000          0.000000          0.000000          0.000000          0.000000          0.902885          0.000000          0.000000          0.000000          0.000000          0.000000          6.086558          0.000000          0.000000           0.000000           0.000000           0.000000           1.878441           0.000000           0.000000           0.000000           0.000000           0.000000           0.042289           0.000000           0.000000           0.000000           0.000000           0.000000           0.108096           0.000000           0.000000           0.000000           0.000000           0.000000           5.860578           0.000000           0.000000                   0.809081                    0.037899               0.378593             0.035918        0.000000        0.000000        0.000000        1.548597        0.000000        0.000000          0.042077            0.000000            1.000000            0.000000            0.000000                   1.000000          3.400000  
